,날짜,종가
840,2008-04-08,975.75
841,2008-04-09,974.2100219726562
842,2008-04-10,975.75
843,2008-04-11,973.2899780273438
844,2008-04-14,979.010009765625
845,2008-04-15,986.72998046875
846,2008-04-16,989.5999755859375
847,2008-04-17,992.2999877929688
848,2008-04-18,1000.2000122070312
849,2008-04-21,995.1599731445312
850,2008-04-22,997.469970703125
851,2008-04-23,991.3200073242188
852,2008-04-24,994.52001953125
853,2008-04-25,995.0
854,2008-04-28,994.989990234375
855,2008-04-29,1004.0
856,2008-04-30,1002.4000244140625
857,2008-05-02,1008.4000244140625
858,2008-05-05,1006.5
859,2008-05-06,1015.4000244140625
860,2008-05-07,1028.5
861,2008-05-08,1040.4000244140625
862,2008-05-09,1041.0999755859375
863,2008-05-12,1037.800048828125
864,2008-05-13,1048.699951171875
865,2008-05-14,1046.800048828125
866,2008-05-15,1046.0
867,2008-05-16,1036.0999755859375
868,2008-05-19,1039.800048828125
869,2008-05-20,1047.5999755859375
870,2008-05-21,1039.0
871,2008-05-22,1041.5999755859375
872,2008-05-23,1045.0
873,2008-05-26,1047.5
874,2008-05-27,1044.199951171875
875,2008-05-28,1031.199951171875
876,2008-05-29,1031.0999755859375
877,2008-05-30,1029.0999755859375
878,2008-06-02,1021.7000122070312
879,2008-06-03,1016.4000244140625
880,2008-06-04,1019.5999755859375
881,2008-06-05,1020.5999755859375
882,2008-06-06,1026.300048828125
883,2008-06-09,1036.5
884,2008-06-10,1027.300048828125
885,2008-06-11,1030.0999755859375
886,2008-06-12,1029.4000244140625
887,2008-06-13,1043.199951171875
888,2008-06-16,1037.800048828125
889,2008-06-17,1020.7000122070312
890,2008-06-18,1026.0
891,2008-06-19,1027.0
892,2008-06-20,1030.699951171875
893,2008-06-23,1034.0
894,2008-06-24,1033.300048828125
895,2008-06-25,1026.699951171875
896,2008-06-26,1039.4000244140625
897,2008-06-27,1041.0999755859375
898,2008-06-30,1046.0
899,2008-07-02,1035.5
900,2008-07-03,1042.800048828125
901,2008-07-04,1047.699951171875
902,2008-07-07,1039.300048828125
903,2008-07-08,1025.0
904,2008-07-09,999.2100219726562
905,2008-07-10,996.530029296875
906,2008-07-11,996.4199829101562
907,2008-07-14,1004.2999877929688
908,2008-07-15,1007.0999755859375
909,2008-07-16,1007.7000122070312
910,2008-07-17,1010.7999877929688
911,2008-07-18,1012.7000122070312
912,2008-07-21,1015.0
913,2008-07-22,1015.5
914,2008-07-23,1009.9000244140625
915,2008-07-24,1004.0999755859375
916,2008-07-25,1007.5
917,2008-07-28,1005.7000122070312
918,2008-07-29,1005.7000122070312
919,2008-07-30,1010.4000244140625
920,2008-07-31,1010.7000122070312
921,2008-08-26,1089.1600341796875
922,2008-08-27,1083.9100341796875
923,2008-08-28,1078.5999755859375
924,2008-08-29,1088.4000244140625
925,2008-09-01,1116.010009765625
926,2008-09-02,1133.6600341796875
927,2008-09-03,1148.0999755859375
928,2008-09-04,1137.699951171875
929,2008-09-05,1116.699951171875
930,2008-09-08,1077.9000244140625
931,2008-09-09,1101.5999755859375
932,2008-09-10,1093.0
933,2008-09-11,1104.9000244140625
934,2008-09-12,1100.699951171875
935,2008-09-15,1098.800048828125
936,2008-09-16,1160.0
937,2008-09-17,1099.5999755859375
938,2008-09-18,1158.5
939,2008-09-19,1136.5999755859375
940,2008-09-22,1119.0
941,2008-09-23,1147.0999755859375
942,2008-09-24,1154.199951171875
943,2008-09-25,1157.300048828125
944,2008-09-26,1160.0
945,2008-09-29,1183.699951171875
946,2008-09-30,1204.800048828125
947,2008-10-01,1189.9000244140625
948,2008-10-02,1226.800048828125
949,2008-10-03,1229.9000244140625
950,2008-10-06,1268.0999755859375
951,2008-10-10,1313.800048828125
952,2008-10-13,1229.0
953,2008-10-14,1209.699951171875
954,2008-10-15,1249.199951171875
955,2008-10-20,1309.0
956,2008-10-21,1311.5999755859375
957,2008-10-30,1246.0999755859375
958,2008-10-31,1289.199951171875
959,2008-11-03,1272.0999755859375
960,2008-11-04,1258.699951171875
961,2008-11-05,1277.9000244140625
962,2008-11-07,1315.4000244140625
963,2008-12-17,1318.9000244140625
964,2008-12-18,1282.699951171875
965,2008-12-19,1281.4000244140625
966,2008-12-22,1307.5
967,2008-12-24,1318.0999755859375
968,2008-12-29,1279.199951171875
969,2008-12-30,1252.9000244140625
970,2008-12-31,1242.199951171875
971,2009-01-01,1240.0999755859375
972,2009-01-02,1322.5
973,2009-01-05,1307.800048828125
974,2009-01-06,1304.4000244140625
975,2009-01-07,1301.0
976,2009-04-06,1300.699951171875
977,2009-04-07,1317.300048828125
978,2009-04-09,1319.9000244140625
979,2009-04-10,1318.0999755859375
980,2009-04-13,1299.4000244140625
981,2009-04-14,1320.5
982,2009-04-30,1278.0999755859375
983,2009-05-01,1264.699951171875
984,2009-05-04,1262.0999755859375
985,2009-05-05,1273.0999755859375
986,2009-05-06,1271.800048828125
987,2009-05-07,1259.0999755859375
988,2009-05-08,1228.800048828125
989,2009-05-11,1235.5999755859375
990,2009-05-12,1236.699951171875
991,2009-05-13,1241.0999755859375
992,2009-05-14,1262.0999755859375
993,2009-05-15,1255.0
994,2009-05-18,1256.0
995,2009-05-19,1242.300048828125
996,2009-05-20,1245.5
997,2009-05-21,1233.5
998,2009-05-22,1243.800048828125
999,2009-05-25,1244.5
1000,2009-05-26,1264.800048828125
1001,2009-05-27,1273.199951171875
1002,2009-05-28,1267.199951171875
1003,2009-05-29,1250.0999755859375
1004,2009-06-01,1249.5
1005,2009-06-02,1231.0999755859375
1006,2009-06-03,1240.4000244140625
1007,2009-06-04,1247.4000244140625
1008,2009-06-05,1253.199951171875
1009,2009-06-08,1245.5999755859375
1010,2009-06-09,1257.5
1011,2009-06-10,1257.4000244140625
1012,2009-06-11,1250.9000244140625
1013,2009-06-12,1250.9000244140625
1014,2009-06-15,1257.0999755859375
1015,2009-06-16,1263.9000244140625
1016,2009-06-17,1261.300048828125
1017,2009-06-18,1269.800048828125
1018,2009-06-19,1272.5
1019,2009-06-22,1280.5999755859375
1020,2009-06-23,1281.800048828125
1021,2009-06-24,1281.0999755859375
1022,2009-06-25,1285.5
1023,2009-06-26,1282.199951171875
1024,2009-06-29,1279.0999755859375
1025,2009-06-30,1272.5999755859375
1026,2009-07-01,1261.9000244140625
1027,2009-07-02,1279.800048828125
1028,2009-07-03,1267.699951171875
1029,2009-07-06,1267.0
1030,2009-07-07,1277.199951171875
1031,2009-07-08,1274.800048828125
1032,2009-07-09,1277.4000244140625
1033,2009-07-10,1287.199951171875
1034,2009-07-13,1307.199951171875
1035,2009-07-14,1294.800048828125
1036,2009-07-15,1272.199951171875
1037,2009-07-16,1263.199951171875
1038,2009-07-17,1259.5999755859375
1039,2009-07-20,1243.199951171875
1040,2009-07-21,1246.800048828125
1041,2009-07-22,1251.9000244140625
1042,2009-07-23,1255.5999755859375
1043,2009-07-24,1245.0
1044,2009-07-27,1239.0
1045,2009-07-28,1240.800048828125
1046,2009-07-29,1244.699951171875
1047,2009-07-30,1229.699951171875
1048,2009-07-31,1223.0999755859375
1049,2009-08-03,1213.9000244140625
1050,2009-08-04,1217.5999755859375
1051,2009-08-05,1223.0
1052,2009-08-06,1223.300048828125
1053,2009-08-07,1222.5999755859375
1054,2009-08-10,1228.0999755859375
1055,2009-08-11,1241.4000244140625
1056,2009-08-12,1241.4000244140625
1057,2009-08-13,1235.4000244140625
1058,2009-08-14,1240.0999755859375
1059,2009-08-17,1256.4000244140625
1060,2009-08-18,1243.300048828125
1061,2009-08-19,1251.0999755859375
1062,2009-08-20,1242.800048828125
1063,2009-08-21,1240.699951171875
1064,2009-08-24,1227.0999755859375
1065,2009-08-25,1252.199951171875
1066,2009-08-26,1247.699951171875
1067,2009-08-27,1238.199951171875
1068,2009-08-28,1221.5999755859375
1069,2009-08-31,1249.5
1070,2009-09-01,1248.0
1071,2009-09-02,1244.199951171875
1072,2009-09-03,1246.5
1073,2009-09-04,1235.0999755859375
1074,2009-09-07,1232.699951171875
1075,2009-09-08,1220.699951171875
1076,2009-09-09,1223.0
1077,2009-09-10,1220.300048828125
1078,2009-09-11,1220.9000244140625
1079,2009-09-14,1219.9000244140625
1080,2009-09-15,1193.300048828125
1081,2009-09-16,1204.5
1082,2009-09-17,1184.199951171875
1083,2009-09-18,1187.199951171875
1084,2009-09-21,1205.199951171875
1085,2009-09-22,1203.199951171875
1086,2009-09-23,1196.4000244140625
1087,2009-09-24,1194.199951171875
1088,2009-09-25,1157.800048828125
1089,2009-09-28,1176.0
1090,2009-09-29,1162.800048828125
1091,2009-09-30,1173.699951171875
1092,2009-10-01,1160.0999755859375
1093,2009-10-02,1181.5
1094,2009-10-05,1163.9000244140625
1095,2009-10-06,1167.800048828125
1096,2009-10-07,1164.199951171875
1097,2009-10-08,1166.5
1098,2009-10-09,1162.5
1099,2009-10-12,1169.300048828125
1100,2009-10-13,1165.4000244140625
1101,2009-10-14,1155.199951171875
1102,2009-10-15,1156.4000244140625
1103,2009-10-16,1153.0
1104,2009-10-19,1166.4000244140625
1105,2009-10-20,1179.9000244140625
1106,2009-10-21,1179.4000244140625
1107,2009-10-22,1185.4000244140625
1108,2009-10-23,1189.699951171875
1109,2009-10-26,1183.800048828125
1110,2009-10-27,1187.300048828125
1111,2009-10-28,1185.0999755859375
1112,2009-10-29,1185.0999755859375
1113,2009-10-30,1185.5
1114,2009-11-02,1185.4000244140625
1115,2009-11-03,1181.5999755859375
1116,2009-11-04,1169.0999755859375
1117,2009-11-05,1173.4000244140625
1118,2009-11-06,1166.4000244140625
1119,2009-11-09,1153.699951171875
1120,2009-11-10,1158.5999755859375
1121,2009-11-11,1153.9000244140625
1122,2009-11-12,1160.5999755859375
1123,2009-11-13,1154.4000244140625
1124,2009-11-16,1151.4000244140625
1125,2009-11-17,1151.199951171875
1126,2009-11-18,1155.5999755859375
1127,2009-11-19,1160.699951171875
1128,2009-11-20,1158.699951171875
1129,2009-11-23,1153.5999755859375
1130,2009-11-24,1152.300048828125
1131,2009-11-25,1149.800048828125
1132,2009-11-26,1159.9000244140625
1133,2009-11-27,1172.0999755859375
1134,2009-11-30,1160.5999755859375
1135,2009-12-01,1139.5
1136,2009-12-02,1151.199951171875
1137,2009-12-03,1150.800048828125
1138,2009-12-04,1152.699951171875
1139,2009-12-07,1150.4000244140625
1140,2009-12-08,1159.0999755859375
1141,2009-12-09,1158.4000244140625
1142,2009-12-10,1163.5
1143,2009-12-11,1161.699951171875
1144,2009-12-14,1155.0
1145,2009-12-15,1156.300048828125
1146,2009-12-16,1168.0999755859375
1147,2009-12-17,1172.4000244140625
1148,2009-12-18,1167.9000244140625
1149,2009-12-21,1187.0999755859375
1150,2009-12-22,1178.5
1151,2009-12-23,1182.199951171875
1152,2009-12-24,1156.0999755859375
1153,2009-12-25,1154.699951171875
1154,2009-12-28,1170.199951171875
1155,2009-12-29,1166.800048828125
1156,2009-12-30,1161.5999755859375
1157,2009-12-31,1151.0999755859375
1158,2010-01-01,1146.0
1159,2010-01-04,1132.4000244140625
1160,2010-01-05,1141.300048828125
1161,2010-01-06,1130.4000244140625
1162,2010-01-07,1134.9000244140625
1163,2010-01-08,1123.0999755859375
1164,2010-01-11,1121.300048828125
1165,2010-01-12,1123.5999755859375
1166,2010-01-13,1119.5
1167,2010-01-14,1120.699951171875
1168,2010-01-15,1121.800048828125
1169,2010-01-18,1122.300048828125
1170,2010-01-19,1128.0999755859375
1171,2010-01-20,1132.199951171875
1172,2010-01-21,1142.0999755859375
1173,2010-01-22,1154.199951171875
1174,2010-01-25,1130.800048828125
1175,2010-01-26,1159.5999755859375
1176,2010-01-27,1163.800048828125
1177,2010-01-28,1153.0999755859375
1178,2010-01-29,1158.199951171875
1179,2010-02-01,1163.199951171875
1180,2010-02-02,1157.4000244140625
1181,2010-02-03,1148.4000244140625
1182,2010-02-04,1147.0
1183,2010-02-05,1162.9000244140625
1184,2010-02-08,1173.4000244140625
1185,2010-02-09,1158.5
1186,2010-02-10,1158.4000244140625
1187,2010-02-11,1152.5999755859375
1188,2010-02-12,1150.800048828125
1189,2010-02-15,1146.4000244140625
1190,2010-02-16,1145.199951171875
1191,2010-02-17,1147.5
1192,2010-02-18,1152.4000244140625
1193,2010-02-19,1146.199951171875
1194,2010-02-22,1147.9000244140625
1195,2010-02-23,1156.199951171875
1196,2010-02-24,1158.5999755859375
1197,2010-02-25,1161.0999755859375
1198,2010-02-26,1161.4000244140625
1199,2010-03-01,1148.0
1200,2010-03-02,1142.0999755859375
1201,2010-03-03,1143.199951171875
1202,2010-03-04,1143.5
1203,2010-03-05,1137.800048828125
1204,2010-03-08,1131.300048828125
1205,2010-03-09,1132.0
1206,2010-03-10,1129.699951171875
1207,2010-03-11,1131.4000244140625
1208,2010-03-12,1126.800048828125
1209,2010-03-15,1131.9000244140625
1210,2010-03-16,1132.199951171875
1211,2010-03-17,1129.5
1212,2010-03-18,1129.800048828125
1213,2010-03-19,1133.199951171875
1214,2010-03-22,1134.4000244140625
1215,2010-03-23,1140.199951171875
1216,2010-03-24,1138.699951171875
1217,2010-03-25,1144.800048828125
1218,2010-03-26,1135.800048828125
1219,2010-03-29,1133.4000244140625
1220,2010-03-30,1130.0999755859375
1221,2010-03-31,1131.5999755859375
1222,2010-04-01,1124.199951171875
1223,2010-04-02,1103.699951171875
1224,2010-04-05,1132.199951171875
1225,2010-04-06,1121.5
1226,2010-04-07,1121.300048828125
1227,2010-04-08,1122.0999755859375
1228,2010-04-09,1113.699951171875
1229,2010-04-12,1113.0
1230,2010-04-13,1120.5
1231,2010-04-14,1111.800048828125
1232,2010-04-15,1104.5
1233,2010-04-16,1108.0999755859375
1234,2010-04-19,1115.0
1235,2010-04-20,1117.5
1236,2010-04-21,1105.9000244140625
1237,2010-04-22,1109.5999755859375
1238,2010-04-23,1106.5999755859375
1239,2010-04-26,1097.699951171875
1240,2010-04-27,1114.4000244140625
1241,2010-04-28,1110.9000244140625
1242,2010-04-29,1111.800048828125
1243,2010-04-30,1107.9000244140625
1244,2010-05-03,1115.699951171875
1245,2010-05-04,1120.4000244140625
1246,2010-05-05,1121.0
1247,2010-05-06,1144.9000244140625
1248,2010-05-07,1151.0
1249,2010-05-10,1138.5
1250,2010-05-11,1141.4000244140625
1251,2010-05-12,1143.0999755859375
1252,2010-05-13,1108.9000244140625
1253,2010-05-14,1132.4000244140625
1254,2010-05-17,1122.300048828125
1255,2010-05-18,1162.0999755859375
1256,2010-05-19,1120.800048828125
1257,2010-05-20,1182.5999755859375
1258,2010-05-21,1193.5
1259,2010-05-24,1193.5
1260,2010-05-25,1243.5999755859375
1261,2010-05-26,1257.4000244140625
1262,2010-05-27,1225.5
1263,2010-05-28,1203.300048828125
1264,2010-05-31,1200.0
1265,2010-06-01,1218.5
1266,2010-06-02,1212.5
1267,2010-06-03,1200.0999755859375
1268,2010-06-04,1203.5
1269,2010-06-07,1237.800048828125
1270,2010-06-08,1235.300048828125
1271,2010-06-09,1252.4000244140625
1272,2010-06-10,1249.699951171875
1273,2010-06-11,1241.4000244140625
1274,2010-06-14,1226.4000244140625
1275,2010-06-15,1228.9000244140625
1276,2010-06-16,1211.5999755859375
1277,2010-06-17,1210.5999755859375
1278,2010-06-18,1202.5999755859375
1279,2010-06-21,1180.0999755859375
1280,2010-06-22,1185.5
1281,2010-06-23,1178.0999755859375
1282,2010-06-24,1190.300048828125
1283,2010-06-25,1210.300048828125
1284,2010-06-28,1207.0
1285,2010-06-29,1216.5999755859375
1286,2010-06-30,1227.199951171875
1287,2010-07-01,1223.0999755859375
1288,2010-07-02,1228.9000244140625
1289,2010-07-05,1221.5999755859375
1290,2010-07-06,1223.5
1291,2010-07-07,1217.300048828125
1292,2010-07-08,1205.0999755859375
1293,2010-07-09,1196.800048828125
1294,2010-07-12,1201.5
1295,2010-07-13,1211.9000244140625
1296,2010-07-14,1176.5
1297,2010-07-15,1198.199951171875
1298,2010-07-16,1201.5999755859375
1299,2010-07-19,1215.4000244140625
1300,2010-07-20,1207.9000244140625
1301,2010-07-21,1207.800048828125
1302,2010-07-22,1202.800048828125
1303,2010-07-23,1193.4000244140625
1304,2010-07-26,1188.699951171875
1305,2010-07-27,1181.0
1306,2010-07-28,1185.4000244140625
1307,2010-07-29,1184.300048828125
1308,2010-07-30,1184.0999755859375
1309,2010-08-02,1172.199951171875
1310,2010-08-03,1171.699951171875
1311,2010-08-04,1171.5999755859375
1312,2010-08-05,1167.300048828125
1313,2010-08-06,1163.699951171875
1314,2010-08-09,1160.0999755859375
1315,2010-08-10,1160.5
1316,2010-08-11,1159.699951171875
1317,2010-08-12,1186.300048828125
1318,2010-08-13,1188.5
1319,2010-08-16,1182.199951171875
1320,2010-08-17,1188.300048828125
1321,2010-08-18,1175.9000244140625
1322,2010-08-19,1174.9000244140625
1323,2010-08-20,1174.5999755859375
1324,2010-08-23,1180.5999755859375
1325,2010-08-24,1183.699951171875
1326,2010-08-25,1195.4000244140625
1327,2010-08-26,1195.0999755859375
1328,2010-08-27,1190.800048828125
1329,2010-08-30,1195.5999755859375
1330,2010-08-31,1193.0999755859375
1331,2010-09-01,1199.5999755859375
1332,2010-09-02,1184.5999755859375
1333,2010-09-03,1178.300048828125
1334,2010-09-06,1172.0
1335,2010-09-07,1173.0
1336,2010-09-08,1181.0
1337,2010-09-09,1170.800048828125
1338,2010-09-10,1167.800048828125
1339,2010-09-13,1166.0999755859375
1340,2010-09-14,1160.4000244140625
1341,2010-09-15,1161.0999755859375
1342,2010-09-16,1157.9000244140625
1343,2010-09-17,1161.9000244140625
1344,2010-09-20,1159.9000244140625
1345,2010-09-21,1162.0
1346,2010-09-22,1148.699951171875
1347,2010-09-23,1158.5
1348,2010-09-24,1152.5999755859375
1349,2010-09-27,1154.199951171875
1350,2010-09-28,1148.5
1351,2010-09-29,1145.699951171875
1352,2010-09-30,1139.199951171875
1353,2010-10-01,1137.199951171875
1354,2010-10-04,1128.5999755859375
1355,2010-10-05,1123.300048828125
1356,2010-10-06,1129.4000244140625
1357,2010-10-07,1117.300048828125
1358,2010-10-08,1115.199951171875
1359,2010-10-11,1092.5999755859375
1360,2010-10-12,1100.199951171875
1361,2010-10-13,1124.0
1362,2010-10-14,1118.0999755859375
1363,2010-10-15,1109.699951171875
1364,2010-10-18,1111.5
1365,2010-10-19,1119.699951171875
1366,2010-10-20,1133.800048828125
1367,2010-10-21,1123.5999755859375
1368,2010-10-22,1132.5999755859375
1369,2010-10-25,1122.0999755859375
1370,2010-10-26,1117.9000244140625
1371,2010-10-27,1123.0999755859375
1372,2010-10-28,1132.4000244140625
1373,2010-10-29,1132.4000244140625
1374,2010-11-01,1117.199951171875
1375,2010-11-02,1114.0999755859375
1376,2010-11-03,1111.0
1377,2010-11-04,1101.699951171875
1378,2010-11-05,1104.9000244140625
1379,2010-11-08,1105.199951171875
1380,2010-11-09,1119.699951171875
1381,2010-11-10,1118.800048828125
1382,2010-11-11,1105.5999755859375
1383,2010-11-12,1114.0
1384,2010-11-15,1126.5999755859375
1385,2010-11-16,1138.0999755859375
1386,2010-11-17,1131.9000244140625
1387,2010-11-18,1144.0
1388,2010-11-19,1126.300048828125
1389,2010-11-22,1123.5999755859375
1390,2010-11-23,1128.0
1391,2010-11-24,1163.4000244140625
1392,2010-11-25,1147.199951171875
1393,2010-11-26,1141.0
1394,2010-11-29,1154.9000244140625
1395,2010-11-30,1163.0
1396,2010-12-01,1161.0999755859375
1397,2010-12-02,1151.0999755859375
1398,2010-12-03,1150.300048828125
1399,2010-12-06,1132.800048828125
1400,2010-12-07,1135.5999755859375
1401,2010-12-08,1136.0
1402,2010-12-09,1141.0
1403,2010-12-10,1136.4000244140625
1404,2010-12-13,1145.9000244140625
1405,2010-12-14,1144.199951171875
1406,2010-12-15,1141.300048828125
1407,2010-12-16,1162.0
1408,2010-12-17,1151.0999755859375
1409,2010-12-20,1143.0
1410,2010-12-21,1154.5999755859375
1411,2010-12-22,1158.699951171875
1412,2010-12-23,1150.699951171875
1413,2010-12-24,1149.0999755859375
1414,2010-12-27,1125.5
1415,2010-12-28,1144.0999755859375
1416,2010-12-29,1146.5
1417,2010-12-30,1139.199951171875
1418,2010-12-31,1127.0999755859375
1419,2011-01-03,1122.4000244140625
1420,2011-01-04,1124.800048828125
1421,2011-01-05,1122.0
1422,2011-01-06,1128.0
1423,2011-01-07,1125.800048828125
1424,2011-01-10,1124.0
1425,2011-01-11,1125.4000244140625
1426,2011-01-12,1124.300048828125
1427,2011-01-13,1105.5999755859375
1428,2011-01-14,1110.9000244140625
1429,2011-01-17,1091.4000244140625
1430,2011-01-18,1115.4000244140625
1431,2011-01-19,1111.9000244140625
1432,2011-01-20,1116.0
1433,2011-01-21,1100.199951171875
1434,2011-01-24,1114.0999755859375
1435,2011-01-25,1120.0999755859375
1436,2011-01-26,1117.300048828125
1437,2011-01-27,1114.5
1438,2011-01-28,1110.800048828125
1439,2011-01-31,1117.4000244140625
1440,2011-02-01,1118.5999755859375
1441,2011-02-02,1109.9000244140625
1442,2011-02-03,1109.9000244140625
1443,2011-02-04,1115.5999755859375
1444,2011-02-07,1113.4000244140625
1445,2011-02-08,1099.9000244140625
1446,2011-02-09,1104.4000244140625
1447,2011-02-10,1104.0
1448,2011-02-11,1122.800048828125
1449,2011-02-14,1125.800048828125
1450,2011-02-15,1124.800048828125
1451,2011-02-16,1121.0
1452,2011-02-17,1114.5
1453,2011-02-18,1113.0
1454,2011-02-21,1107.0999755859375
1455,2011-02-22,1117.4000244140625
1456,2011-02-23,1126.5
1457,2011-02-24,1126.0999755859375
1458,2011-02-25,1129.9000244140625
1459,2011-02-28,1127.0999755859375
1460,2011-03-01,1121.199951171875
1461,2011-03-02,1126.0
1462,2011-03-03,1122.5
1463,2011-03-04,1115.9000244140625
1464,2011-03-07,1116.0
1465,2011-03-08,1118.4000244140625
1466,2011-03-09,1115.300048828125
1467,2011-03-10,1115.800048828125
1468,2011-03-11,1125.0
1469,2011-03-14,1119.300048828125
1470,2011-03-15,1126.0999755859375
1471,2011-03-16,1136.199951171875
1472,2011-03-17,1138.5999755859375
1473,2011-03-18,1131.800048828125
1474,2011-03-21,1124.5999755859375
1475,2011-03-22,1118.300048828125
1476,2011-03-23,1123.5
1477,2011-03-24,1124.9000244140625
1478,2011-03-25,1119.0999755859375
1479,2011-03-28,1113.4000244140625
1480,2011-03-29,1112.9000244140625
1481,2011-03-30,1109.5999755859375
1482,2011-03-31,1098.300048828125
1483,2011-04-01,1099.199951171875
1484,2011-04-04,1085.199951171875
1485,2011-04-05,1086.5
1486,2011-04-06,1087.199951171875
1487,2011-04-07,1083.300048828125
1488,2011-04-08,1087.699951171875
1489,2011-04-11,1079.5999755859375
1490,2011-04-12,1087.0
1491,2011-04-13,1090.0
1492,2011-04-14,1088.300048828125
1493,2011-04-18,1089.300048828125
1494,2011-04-19,1090.0999755859375
1495,2011-04-20,1084.300048828125
1496,2011-04-21,1076.5
1497,2011-04-22,1081.0
1498,2011-04-25,1080.800048828125
1499,2011-04-26,1079.300048828125
1500,2011-04-27,1078.0999755859375
1501,2011-04-28,1070.0
1502,2011-04-29,1068.800048828125
1503,2011-05-02,1069.5999755859375
1504,2011-05-03,1068.0
1505,2011-05-04,1073.699951171875
1506,2011-05-05,1077.699951171875
1507,2011-05-06,1083.699951171875
1508,2011-05-09,1095.5
1509,2011-05-10,1075.0999755859375
1510,2011-05-11,1077.699951171875
1511,2011-05-12,1079.699951171875
1512,2011-05-13,1086.9000244140625
1513,2011-05-16,1091.0
1514,2011-05-17,1095.5999755859375
1515,2011-05-18,1062.699951171875
1516,2011-05-19,1087.800048828125
1517,2011-05-20,1080.699951171875
1518,2011-05-23,1087.0
1519,2011-05-24,1095.199951171875
1520,2011-05-25,1093.0999755859375
1521,2011-05-26,1102.199951171875
1522,2011-05-27,1084.9000244140625
1523,2011-05-30,1080.4000244140625
1524,2011-05-31,1075.300048828125
1525,2011-06-01,1073.4000244140625
1526,2011-06-02,1082.800048828125
1527,2011-06-03,1076.5999755859375
1528,2011-06-06,1072.800048828125
1529,2011-06-07,1081.0999755859375
1530,2011-06-08,1079.9000244140625
1531,2011-06-09,1078.199951171875
1532,2011-06-10,1083.5999755859375
1533,2011-06-13,1071.300048828125
1534,2011-06-14,1081.199951171875
1535,2011-06-15,1083.4000244140625
1536,2011-06-16,1084.4000244140625
1537,2011-06-17,1087.5999755859375
1538,2011-06-20,1087.699951171875
1539,2011-06-21,1081.699951171875
1540,2011-06-22,1079.300048828125
1541,2011-06-23,1080.300048828125
1542,2011-06-24,1074.800048828125
1543,2011-06-27,1079.199951171875
1544,2011-06-28,1081.9000244140625
1545,2011-06-29,1080.5
1546,2011-06-30,1068.9000244140625
1547,2011-07-01,1067.9000244140625
1548,2011-07-04,1062.5999755859375
1549,2011-07-05,1060.199951171875
1550,2011-07-06,1067.5999755859375
1551,2011-07-07,1065.800048828125
1552,2011-07-08,1062.0
1553,2011-07-11,1059.5999755859375
1554,2011-07-12,1056.0999755859375
1555,2011-07-13,1067.800048828125
1556,2011-07-14,1049.5999755859375
1557,2011-07-15,1057.0999755859375
1558,2011-07-18,1059.199951171875
1559,2011-07-19,1056.300048828125
1560,2011-07-20,1058.0
1561,2011-07-21,1048.0
1562,2011-07-22,1050.4000244140625
1563,2011-07-25,1032.300048828125
1564,2011-07-26,1052.0999755859375
1565,2011-07-27,1048.300048828125
1566,2011-07-28,1052.300048828125
1567,2011-07-29,1049.0
1568,2011-08-01,1055.300048828125
1569,2011-08-02,1046.800048828125
1570,2011-08-03,1056.4000244140625
1571,2011-08-04,1056.9000244140625
1572,2011-08-05,1067.4000244140625
1573,2011-08-08,1056.5
1574,2011-08-09,1087.699951171875
1575,2011-08-10,1076.699951171875
1576,2011-08-11,1084.4000244140625
1577,2011-08-12,1077.699951171875
1578,2011-08-15,1055.199951171875
1579,2011-08-16,1047.800048828125
1580,2011-08-17,1069.199951171875
1581,2011-08-18,1067.9000244140625
1582,2011-08-19,1075.800048828125
1583,2011-08-22,1089.199951171875
1584,2011-08-23,1084.5
1585,2011-08-24,1076.199951171875
1586,2011-08-25,1082.699951171875
1587,2011-08-26,1088.300048828125
1588,2011-08-29,1076.5999755859375
1589,2011-08-30,1072.199951171875
1590,2011-08-31,1071.800048828125
1591,2011-09-01,1065.800048828125
1592,2011-09-02,1062.5
1593,2011-09-05,1067.800048828125
1594,2011-09-06,1071.800048828125
1595,2011-09-07,1076.0
1596,2011-09-08,1067.9000244140625
1597,2011-09-09,1078.5
1598,2011-09-12,1081.4000244140625
1599,2011-09-13,1074.300048828125
1600,2011-09-14,1075.800048828125
1601,2011-09-15,1104.300048828125
1602,2011-09-16,1111.9000244140625
1603,2011-09-19,1117.5
1604,2011-09-20,1141.699951171875
1605,2011-09-21,1140.300048828125
1606,2011-09-22,1164.0
1607,2011-09-23,1176.0999755859375
1608,2011-09-26,1161.5999755859375
1609,2011-09-27,1180.5999755859375
1610,2011-09-28,1166.5
1611,2011-09-29,1179.699951171875
1612,2011-09-30,1177.0
1613,2011-10-03,1187.5999755859375
1614,2011-10-04,1187.199951171875
1615,2011-10-05,1152.5
1616,2011-10-06,1184.9000244140625
1617,2011-10-07,1180.199951171875
1618,2011-10-10,1163.800048828125
1619,2011-10-11,1170.9000244140625
1620,2011-10-12,1171.800048828125
1621,2011-10-13,1165.300048828125
1622,2011-10-14,1157.199951171875
1623,2011-10-17,1153.800048828125
1624,2011-10-18,1150.4000244140625
1625,2011-10-19,1147.5
1626,2011-10-20,1133.5999755859375
1627,2011-10-21,1137.300048828125
1628,2011-10-24,1148.4000244140625
1629,2011-10-25,1132.800048828125
1630,2011-10-26,1131.0999755859375
1631,2011-10-27,1130.699951171875
1632,2011-10-28,1106.300048828125
